2025/06/04 23:19:55 Running in pod
2025/06/04 23:19:56 Connected to vCenter: alm-vc-01.alm.mentorg.com
2025/06/04 23:19:58 Connected to OpenStack
2025/06/04 23:19:58 VCenter Thumbprint: ee:da:39:bb:b1:83:79:aa:f3:b1:7c:7b:2d:51:45:a4:93:ec:b6:a6
2025/06/04 23:19:58 Creating volumes in OpenStack
2025/06/04 23:20:10 Volumes created successfully
2025/06/04 23:20:10 CBT Enabled: false
2025/06/04 23:20:10 CBT is not enabled. Enabling CBT
2025/06/04 23:20:10 Creating temporary snapshot of the source VM
2025/06/04 23:20:11 Snapshot created successfully
2025/06/04 23:20:12 CBT enabled successfully
Volume created successfully availableSnapshot deleted successfully
2025/06/04 23:20:14 Starting NBD server
2025/06/04 23:20:14 Copying disk 0, Completed: 0%
2025/06/05 03:42:32 Copying disk 1, Completed: 85%
2025/06/05 03:42:34 Copying disk 1, Completed: 85%
2025/06/05 03:42:37 Copying disk 1, Completed: 85%
2025/06/05 03:42:38 Copying disk 1, Completed: 85%
2025/06/05 03:42:40 Copying disk 1, Completed: 85%
2025/06/05 03:42:42 Copying disk 1, Completed: 85%
2025/06/05 03:42:44 Copying disk 1, Completed: 85%
2025/06/05 03:42:47 Copying disk 1, Completed: 85%
2025/06/05 03:42:48 Copying disk 1, Completed: 85%
2025/06/05 03:42:51 Copying disk 1, Completed: 85%
2025/06/05 03:42:53 Copying disk 1, Completed: 85%
2025/06/05 03:42:56 Copying disk 1, Completed: 85%
2025/06/05 03:43:00 Copying disk 1, Completed: 85%
2025/06/05 03:43:04 Copying disk 1, Completed: 85%
2025/06/05 03:43:06 Copying disk 1, Completed: 85%
2025/06/05 03:43:08 Copying disk 1, Completed: 85%
2025/06/05 03:43:10 Copying disk 1, Completed: 85%
2025/06/05 03:43:12 Copying disk 1, Completed: 85%
2025/06/05 03:43:14 Copying disk 1, Completed: 85%
2025/06/05 03:43:16 Copying disk 1, Completed: 85%
2025/06/05 03:43:18 Copying disk 1, Completed: 85%
2025/06/05 03:43:21 Copying disk 1, Completed: 85%
2025/06/05 03:43:22 Copying disk 1, Completed: 85%
2025/06/05 03:43:24 Copying disk 1, Completed: 85%
2025/06/05 03:43:27 Copying disk 1, Completed: 85%
2025/06/05 03:43:29 Copying disk 1, Completed: 85%
2025/06/05 03:43:31 Copying disk 1, Completed: 85%
2025/06/05 03:43:35 Copying disk 1, Completed: 85%
2025/06/05 03:43:38 Copying disk 1, Completed: 85%
2025/06/05 03:43:41 Copying disk 1, Completed: 85%
2025/06/05 03:43:43 Copying disk 1, Completed: 85%
2025/06/05 03:43:45 Copying disk 1, Completed: 86%
2025/06/05 03:43:47 Copying disk 1, Completed: 86%
2025/06/05 03:43:49 Copying disk 1, Completed: 86%
2025/06/05 03:43:51 Copying disk 1, Completed: 86%
2025/06/05 03:43:53 Copying disk 1, Completed: 86%
2025/06/05 03:43:55 Copying disk 1, Completed: 86%
2025/06/05 03:43:57 Copying disk 1, Completed: 86%
2025/06/05 03:44:00 Copying disk 1, Completed: 86%
2025/06/05 03:44:02 Copying disk 1, Completed: 86%
2025/06/05 03:44:04 Copying disk 1, Completed: 86%
2025/06/05 03:44:06 Copying disk 1, Completed: 86%
2025/06/05 03:44:08 Copying disk 1, Completed: 86%
2025/06/05 03:44:11 Copying disk 1, Completed: 86%
2025/06/05 03:44:14 Copying disk 1, Completed: 86%
2025/06/05 03:44:16 Copying disk 1, Completed: 86%
2025/06/05 03:44:19 Copying disk 1, Completed: 86%
2025/06/05 03:44:21 Copying disk 1, Completed: 86%
2025/06/05 03:44:23 Copying disk 1, Completed: 86%
2025/06/05 03:44:25 Copying disk 1, Completed: 86%
2025/06/05 03:44:27 Copying disk 1, Completed: 86%
2025/06/05 03:44:29 Copying disk 1, Completed: 86%
2025/06/05 03:44:31 Copying disk 1, Completed: 86%
2025/06/05 03:44:33 Copying disk 1, Completed: 86%
2025/06/05 03:44:34 Copying disk 1, Completed: 86%
2025/06/05 03:44:36 Copying disk 1, Completed: 86%
2025/06/05 03:44:38 Copying disk 1, Completed: 86%
2025/06/05 03:44:40 Copying disk 1, Completed: 86%
2025/06/05 03:44:42 Copying disk 1, Completed: 86%
2025/06/05 03:44:45 Copying disk 1, Completed: 86%
2025/06/05 03:44:49 Copying disk 1, Completed: 86%
2025/06/05 03:44:51 Copying disk 1, Completed: 86%
2025/06/05 03:44:53 Copying disk 1, Completed: 86%
2025/06/05 03:44:55 Copying disk 1, Completed: 86%
2025/06/05 03:44:57 Copying disk 1, Completed: 86%
2025/06/05 03:44:59 Copying disk 1, Completed: 86%
2025/06/05 03:45:01 Copying disk 1, Completed: 86%
2025/06/05 03:45:04 Copying disk 1, Completed: 86%
2025/06/05 03:45:06 Copying disk 1, Completed: 86%
2025/06/05 03:45:08 Copying disk 1, Completed: 86%
2025/06/05 03:45:10 Copying disk 1, Completed: 86%
2025/06/05 03:45:12 Copying disk 1, Completed: 86%
2025/06/05 03:45:14 Copying disk 1, Completed: 86%
2025/06/05 03:45:16 Copying disk 1, Completed: 86%
2025/06/05 03:45:18 Copying disk 1, Completed: 86%
2025/06/05 03:45:20 Copying disk 1, Completed: 86%
2025/06/05 03:45:22 Copying disk 1, Completed: 86%
2025/06/05 03:45:25 Copying disk 1, Completed: 86%
2025/06/05 03:45:27 Copying disk 1, Completed: 86%
2025/06/05 03:45:29 Copying disk 1, Completed: 86%
2025/06/05 03:45:31 Copying disk 1, Completed: 86%
2025/06/05 03:45:33 Copying disk 1, Completed: 86%
2025/06/05 03:45:35 Copying disk 1, Completed: 86%
2025/06/05 03:45:37 Copying disk 1, Completed: 86%
2025/06/05 03:45:39 Copying disk 1, Completed: 86%
2025/06/05 03:45:41 Copying disk 1, Completed: 86%
2025/06/05 03:45:43 Copying disk 1, Completed: 86%
2025/06/05 03:45:45 Copying disk 1, Completed: 86%
2025/06/05 03:45:47 Copying disk 1, Completed: 86%
2025/06/05 03:45:49 Copying disk 1, Completed: 86%
2025/06/05 03:45:52 Copying disk 1, Completed: 86%
2025/06/05 03:45:55 Copying disk 1, Completed: 86%
2025/06/05 03:45:58 Copying disk 1, Completed: 86%
2025/06/05 03:46:01 Copying disk 1, Completed: 86%
2025/06/05 03:46:03 Copying disk 1, Completed: 86%
2025/06/05 03:46:06 Copying disk 1, Completed: 86%
2025/06/05 03:46:08 Copying disk 1, Completed: 86%
2025/06/05 03:46:11 Copying disk 1, Completed: 86%
2025/06/05 03:46:13 Copying disk 1, Completed: 86%
2025/06/05 03:46:15 Copying disk 1, Completed: 86%
2025/06/05 03:46:17 Copying disk 1, Completed: 86%
2025/06/05 03:46:19 Copying disk 1, Completed: 86%
2025/06/05 03:46:22 Copying disk 1, Completed: 86%
2025/06/05 03:46:24 Copying disk 1, Completed: 86%
2025/06/05 03:46:26 Copying disk 1, Completed: 86%
2025/06/05 03:46:28 Copying disk 1, Completed: 86%
2025/06/05 03:46:31 Copying disk 1, Completed: 86%
2025/06/05 03:46:36 Copying disk 1, Completed: 86%
2025/06/05 03:46:39 Copying disk 1, Completed: 86%
2025/06/05 03:46:42 Copying disk 1, Completed: 86%
2025/06/05 03:46:44 Copying disk 1, Completed: 86%
2025/06/05 03:46:46 Copying disk 1, Completed: 86%
2025/06/05 03:46:48 Copying disk 1, Completed: 86%
2025/06/05 03:46:50 Copying disk 1, Completed: 87%
2025/06/05 03:46:52 Copying disk 1, Completed: 87%
2025/06/05 03:46:54 Copying disk 1, Completed: 87%
2025/06/05 03:46:56 Copying disk 1, Completed: 87%
2025/06/05 03:46:58 Copying disk 1, Completed: 87%
2025/06/05 03:47:00 Copying disk 1, Completed: 87%
2025/06/05 03:47:02 Copying disk 1, Completed: 87%
2025/06/05 03:47:04 Copying disk 1, Completed: 87%
2025/06/05 03:47:06 Copying disk 1, Completed: 87%
2025/06/05 03:47:08 Copying disk 1, Completed: 87%
2025/06/05 03:47:11 Copying disk 1, Completed: 87%
2025/06/05 03:47:14 Copying disk 1, Completed: 87%
2025/06/05 03:47:16 Copying disk 1, Completed: 87%
2025/06/05 03:47:19 Copying disk 1, Completed: 87%
2025/06/05 03:47:21 Copying disk 1, Completed: 87%
2025/06/05 03:47:23 Copying disk 1, Completed: 87%
2025/06/05 03:47:25 Copying disk 1, Completed: 87%
2025/06/05 03:47:28 Copying disk 1, Completed: 87%
2025/06/05 03:47:29 Copying disk 1, Completed: 87%
2025/06/05 03:47:32 Copying disk 1, Completed: 87%
2025/06/05 03:47:34 Copying disk 1, Completed: 87%
2025/06/05 03:47:37 Copying disk 1, Completed: 87%
2025/06/05 03:47:39 Copying disk 1, Completed: 87%
2025/06/05 03:47:41 Copying disk 1, Completed: 87%
2025/06/05 03:47:43 Copying disk 1, Completed: 87%
2025/06/05 03:47:45 Copying disk 1, Completed: 87%
2025/06/05 03:47:47 Copying disk 1, Completed: 87%
2025/06/05 03:47:50 Copying disk 1, Completed: 87%
2025/06/05 03:47:51 Copying disk 1, Completed: 87%
2025/06/05 03:47:54 Copying disk 1, Completed: 87%
2025/06/05 03:47:56 Copying disk 1, Completed: 87%
2025/06/05 03:47:58 Copying disk 1, Completed: 87%
2025/06/05 03:48:00 Copying disk 1, Completed: 87%
2025/06/05 03:48:02 Copying disk 1, Completed: 87%
2025/06/05 03:48:05 Copying disk 1, Completed: 87%
2025/06/05 03:48:07 Copying disk 1, Completed: 87%
2025/06/05 03:48:09 Copying disk 1, Completed: 87%
2025/06/05 03:48:11 Copying disk 1, Completed: 87%
2025/06/05 03:48:13 Copying disk 1, Completed: 87%
2025/06/05 03:48:15 Copying disk 1, Completed: 87%
2025/06/05 03:48:17 Copying disk 1, Completed: 87%
2025/06/05 03:48:19 Copying disk 1, Completed: 87%
2025/06/05 03:48:22 Copying disk 1, Completed: 87%
2025/06/05 03:48:25 Copying disk 1, Completed: 87%
2025/06/05 03:48:27 Copying disk 1, Completed: 87%
2025/06/05 03:48:29 Copying disk 1, Completed: 87%
2025/06/05 03:48:32 Copying disk 1, Completed: 87%
2025/06/05 03:48:33 Copying disk 1, Completed: 87%
2025/06/05 03:48:35 Copying disk 1, Completed: 87%
2025/06/05 03:48:38 Copying disk 1, Completed: 87%
2025/06/05 03:48:40 Copying disk 1, Completed: 87%
2025/06/05 03:48:42 Copying disk 1, Completed: 87%
2025/06/05 03:48:44 Copying disk 1, Completed: 87%
2025/06/05 03:48:46 Copying disk 1, Completed: 87%
2025/06/05 03:48:48 Copying disk 1, Completed: 87%
2025/06/05 03:48:50 Copying disk 1, Completed: 87%
2025/06/05 03:48:52 Copying disk 1, Completed: 87%
2025/06/05 03:48:54 Copying disk 1, Completed: 87%
2025/06/05 03:48:57 Copying disk 1, Completed: 87%
2025/06/05 03:48:59 Copying disk 1, Completed: 87%
2025/06/05 03:49:02 Copying disk 1, Completed: 87%
2025/06/05 03:49:04 Copying disk 1, Completed: 87%
2025/06/05 03:49:06 Copying disk 1, Completed: 87%
2025/06/05 03:49:09 Copying disk 1, Completed: 87%
2025/06/05 03:49:11 Copying disk 1, Completed: 87%
2025/06/05 03:49:13 Copying disk 1, Completed: 87%
2025/06/05 03:49:15 Copying disk 1, Completed: 87%
2025/06/05 03:49:17 Copying disk 1, Completed: 87%
2025/06/05 03:49:18 Copying disk 1, Completed: 87%
2025/06/05 03:49:20 Copying disk 1, Completed: 87%
2025/06/05 03:49:23 Copying disk 1, Completed: 87%
2025/06/05 03:49:24 Copying disk 1, Completed: 87%
2025/06/05 03:49:27 Copying disk 1, Completed: 87%
2025/06/05 03:49:29 Copying disk 1, Completed: 87%
2025/06/05 03:49:32 Copying disk 1, Completed: 87%
2025/06/05 03:49:35 Copying disk 1, Completed: 87%
2025/06/05 03:49:37 Copying disk 1, Completed: 87%
2025/06/05 03:49:39 Copying disk 1, Completed: 87%
2025/06/05 03:49:41 Copying disk 1, Completed: 87%
2025/06/05 03:49:43 Copying disk 1, Completed: 87%
2025/06/05 03:49:44 Copying disk 1, Completed: 87%
2025/06/05 03:49:47 Copying disk 1, Completed: 88%
2025/06/05 03:49:48 Copying disk 1, Completed: 88%
2025/06/05 03:49:50 Copying disk 1, Completed: 88%
2025/06/05 03:49:52 Copying disk 1, Completed: 88%
2025/06/05 03:49:54 Copying disk 1, Completed: 88%
2025/06/05 03:49:56 Copying disk 1, Completed: 88%
2025/06/05 03:49:58 Copying disk 1, Completed: 88%
2025/06/05 03:50:00 Copying disk 1, Completed: 88%
2025/06/05 03:50:02 Copying disk 1, Completed: 88%
2025/06/05 03:50:06 Copying disk 1, Completed: 88%
2025/06/05 03:50:09 Copying disk 1, Completed: 88%
2025/06/05 03:50:11 Copying disk 1, Completed: 88%
2025/06/05 03:50:13 Copying disk 1, Completed: 88%
2025/06/05 03:50:15 Copying disk 1, Completed: 88%
2025/06/05 03:50:17 Copying disk 1, Completed: 88%
2025/06/05 03:50:19 Copying disk 1, Completed: 88%
2025/06/05 03:50:22 Copying disk 1, Completed: 88%
2025/06/05 03:50:24 Copying disk 1, Completed: 88%
2025/06/05 03:50:26 Copying disk 1, Completed: 88%
2025/06/05 03:50:28 Copying disk 1, Completed: 88%
2025/06/05 03:50:30 Copying disk 1, Completed: 88%
2025/06/05 03:50:32 Copying disk 1, Completed: 88%
2025/06/05 03:50:34 Copying disk 1, Completed: 88%
2025/06/05 03:50:36 Copying disk 1, Completed: 88%
2025/06/05 03:50:38 Copying disk 1, Completed: 88%
2025/06/05 03:50:40 Copying disk 1, Completed: 88%
2025/06/05 03:50:43 Copying disk 1, Completed: 88%
2025/06/05 03:50:45 Copying disk 1, Completed: 88%
2025/06/05 03:50:47 Copying disk 1, Completed: 88%
2025/06/05 03:50:50 Copying disk 1, Completed: 88%
2025/06/05 03:50:52 Copying disk 1, Completed: 88%
2025/06/05 03:50:54 Copying disk 1, Completed: 88%
2025/06/05 03:50:56 Copying disk 1, Completed: 88%
2025/06/05 03:50:58 Copying disk 1, Completed: 88%
2025/06/05 03:51:00 Copying disk 1, Completed: 88%
2025/06/05 03:51:02 Copying disk 1, Completed: 88%
2025/06/05 03:51:04 Copying disk 1, Completed: 88%
2025/06/05 03:51:06 Copying disk 1, Completed: 88%
2025/06/05 03:51:08 Copying disk 1, Completed: 88%
2025/06/05 03:51:10 Copying disk 1, Completed: 88%
2025/06/05 03:51:12 Copying disk 1, Completed: 88%
2025/06/05 03:51:15 Copying disk 1, Completed: 88%
2025/06/05 03:51:18 Copying disk 1, Completed: 88%
2025/06/05 03:51:21 Copying disk 1, Completed: 88%
2025/06/05 03:51:24 Copying disk 1, Completed: 88%
2025/06/05 03:51:26 Copying disk 1, Completed: 88%
2025/06/05 03:51:28 Copying disk 1, Completed: 88%
2025/06/05 03:51:30 Copying disk 1, Completed: 88%
2025/06/05 03:51:32 Copying disk 1, Completed: 88%
2025/06/05 03:51:34 Copying disk 1, Completed: 88%
2025/06/05 03:51:36 Copying disk 1, Completed: 88%
2025/06/05 03:51:38 Copying disk 1, Completed: 88%
2025/06/05 03:51:40 Copying disk 1, Completed: 88%
2025/06/05 03:51:43 Copying disk 1, Completed: 88%
2025/06/05 03:51:45 Copying disk 1, Completed: 88%
2025/06/05 03:51:47 Copying disk 1, Completed: 88%
2025/06/05 03:51:48 Copying disk 1, Completed: 88%
2025/06/05 03:51:51 Copying disk 1, Completed: 88%
2025/06/05 03:51:53 Copying disk 1, Completed: 88%
2025/06/05 03:51:56 Copying disk 1, Completed: 88%
2025/06/05 03:51:58 Copying disk 1, Completed: 88%
2025/06/05 03:52:00 Copying disk 1, Completed: 88%
2025/06/05 03:52:03 Copying disk 1, Completed: 88%
2025/06/05 03:52:05 Copying disk 1, Completed: 88%
2025/06/05 03:52:08 Copying disk 1, Completed: 88%
2025/06/05 03:52:10 Copying disk 1, Completed: 88%
2025/06/05 03:52:11 Copying disk 1, Completed: 88%
2025/06/05 03:52:14 Copying disk 1, Completed: 88%
2025/06/05 03:52:16 Copying disk 1, Completed: 88%
2025/06/05 03:52:18 Copying disk 1, Completed: 88%
2025/06/05 03:52:20 Copying disk 1, Completed: 88%
2025/06/05 03:52:22 Copying disk 1, Completed: 88%
2025/06/05 03:52:25 Copying disk 1, Completed: 88%
2025/06/05 03:52:29 Copying disk 1, Completed: 88%
2025/06/05 03:52:32 Copying disk 1, Completed: 88%
2025/06/05 03:52:34 Copying disk 1, Completed: 88%
2025/06/05 03:52:37 Copying disk 1, Completed: 88%
2025/06/05 03:52:39 Copying disk 1, Completed: 88%
2025/06/05 03:52:41 Copying disk 1, Completed: 88%
2025/06/05 03:52:44 Copying disk 1, Completed: 88%
2025/06/05 03:52:46 Copying disk 1, Completed: 88%
2025/06/05 03:52:48 Copying disk 1, Completed: 88%
2025/06/05 03:52:51 Copying disk 1, Completed: 89%
2025/06/05 03:52:53 Copying disk 1, Completed: 89%
2025/06/05 03:52:55 Copying disk 1, Completed: 89%
2025/06/05 03:52:57 Copying disk 1, Completed: 89%
2025/06/05 03:52:59 Copying disk 1, Completed: 89%
2025/06/05 03:53:01 Copying disk 1, Completed: 89%
2025/06/05 03:53:03 Copying disk 1, Completed: 89%
2025/06/05 03:53:08 Copying disk 1, Completed: 89%
2025/06/05 03:53:11 Copying disk 1, Completed: 89%
2025/06/05 03:53:14 Copying disk 1, Completed: 89%
2025/06/05 03:53:16 Copying disk 1, Completed: 89%
2025/06/05 03:53:18 Copying disk 1, Completed: 89%
2025/06/05 03:53:21 Copying disk 1, Completed: 89%
2025/06/05 03:53:23 Copying disk 1, Completed: 89%
2025/06/05 03:53:25 Copying disk 1, Completed: 89%
2025/06/05 03:53:27 Copying disk 1, Completed: 89%
2025/06/05 03:53:29 Copying disk 1, Completed: 89%
2025/06/05 03:53:31 Copying disk 1, Completed: 89%
2025/06/05 03:53:33 Copying disk 1, Completed: 89%
2025/06/05 03:53:35 Copying disk 1, Completed: 89%
2025/06/05 03:53:36 Copying disk 1, Completed: 89%
2025/06/05 03:53:38 Copying disk 1, Completed: 89%
2025/06/05 03:53:41 Copying disk 1, Completed: 89%
2025/06/05 03:53:43 Copying disk 1, Completed: 89%
2025/06/05 03:53:45 Copying disk 1, Completed: 89%
2025/06/05 03:53:48 Copying disk 1, Completed: 89%
2025/06/05 03:53:52 Copying disk 1, Completed: 89%
2025/06/05 03:53:54 Copying disk 1, Completed: 89%
2025/06/05 03:53:56 Copying disk 1, Completed: 89%
2025/06/05 03:53:58 Copying disk 1, Completed: 89%
2025/06/05 03:54:00 Copying disk 1, Completed: 89%
2025/06/05 03:54:02 Copying disk 1, Completed: 89%
2025/06/05 03:54:04 Copying disk 1, Completed: 89%
2025/06/05 03:54:06 Copying disk 1, Completed: 89%
2025/06/05 03:54:08 Copying disk 1, Completed: 89%
2025/06/05 03:54:10 Copying disk 1, Completed: 89%
2025/06/05 03:54:12 Copying disk 1, Completed: 89%
2025/06/05 03:54:14 Copying disk 1, Completed: 89%
2025/06/05 03:54:16 Copying disk 1, Completed: 89%
2025/06/05 03:54:20 Copying disk 1, Completed: 89%
2025/06/05 03:54:23 Copying disk 1, Completed: 89%
2025/06/05 03:54:25 Copying disk 1, Completed: 89%
2025/06/05 03:54:27 Copying disk 1, Completed: 89%
2025/06/05 03:54:30 Copying disk 1, Completed: 89%
2025/06/05 03:54:32 Copying disk 1, Completed: 89%
2025/06/05 03:54:34 Copying disk 1, Completed: 89%
2025/06/05 03:54:36 Copying disk 1, Completed: 89%
2025/06/05 03:54:38 Copying disk 1, Completed: 89%
2025/06/05 03:54:40 Copying disk 1, Completed: 89%
2025/06/05 03:54:43 Copying disk 1, Completed: 89%
2025/06/05 03:54:45 Copying disk 1, Completed: 89%
2025/06/05 03:54:47 Copying disk 1, Completed: 89%
2025/06/05 03:54:49 Copying disk 1, Completed: 89%
2025/06/05 03:54:50 Copying disk 1, Completed: 89%
2025/06/05 03:54:53 Copying disk 1, Completed: 89%
2025/06/05 03:54:58 Copying disk 1, Completed: 89%
2025/06/05 03:55:02 Copying disk 1, Completed: 89%
2025/06/05 03:55:04 Copying disk 1, Completed: 89%
2025/06/05 03:55:07 Copying disk 1, Completed: 89%
2025/06/05 03:55:09 Copying disk 1, Completed: 89%
2025/06/05 03:55:11 Copying disk 1, Completed: 89%
2025/06/05 03:55:13 Copying disk 1, Completed: 89%
2025/06/05 03:55:15 Copying disk 1, Completed: 89%
2025/06/05 03:55:17 Copying disk 1, Completed: 89%
2025/06/05 03:55:19 Copying disk 1, Completed: 89%
2025/06/05 03:55:22 Copying disk 1, Completed: 89%
2025/06/05 03:55:24 Copying disk 1, Completed: 89%
2025/06/05 03:55:26 Copying disk 1, Completed: 89%
2025/06/05 03:55:28 Copying disk 1, Completed: 89%
2025/06/05 03:55:30 Copying disk 1, Completed: 89%
2025/06/05 03:55:32 Copying disk 1, Completed: 89%
2025/06/05 03:55:36 Copying disk 1, Completed: 89%
2025/06/05 03:55:39 Copying disk 1, Completed: 89%
2025/06/05 03:55:41 Copying disk 1, Completed: 89%
2025/06/05 03:55:43 Copying disk 1, Completed: 89%
2025/06/05 03:55:45 Copying disk 1, Completed: 89%
2025/06/05 03:55:47 Copying disk 1, Completed: 89%
2025/06/05 03:55:50 Copying disk 1, Completed: 89%
2025/06/05 03:55:52 Copying disk 1, Completed: 89%
2025/06/05 03:55:53 Copying disk 1, Completed: 89%
2025/06/05 03:55:56 Copying disk 1, Completed: 89%
2025/06/05 03:55:57 Copying disk 1, Completed: 89%
2025/06/05 03:55:59 Copying disk 1, Completed: 90%
2025/06/05 03:56:01 Copying disk 1, Completed: 90%
2025/06/05 03:56:03 Copying disk 1, Completed: 90%
2025/06/05 03:56:05 Copying disk 1, Completed: 90%
2025/06/05 03:56:08 Copying disk 1, Completed: 90%
2025/06/05 03:56:11 Copying disk 1, Completed: 90%
2025/06/05 03:56:13 Copying disk 1, Completed: 90%
2025/06/05 03:56:15 Copying disk 1, Completed: 90%
2025/06/05 03:56:17 Copying disk 1, Completed: 90%
2025/06/05 03:56:19 Copying disk 1, Completed: 90%
2025/06/05 03:56:21 Copying disk 1, Completed: 90%
2025/06/05 03:56:23 Copying disk 1, Completed: 90%
2025/06/05 03:56:24 Copying disk 1, Completed: 90%
2025/06/05 03:56:26 Copying disk 1, Completed: 90%
2025/06/05 03:56:28 Copying disk 1, Completed: 90%
2025/06/05 03:56:30 Copying disk 1, Completed: 90%
2025/06/05 03:56:32 Copying disk 1, Completed: 90%
2025/06/05 03:56:34 Copying disk 1, Completed: 90%
2025/06/05 03:56:36 Copying disk 1, Completed: 90%
2025/06/05 03:56:38 Copying disk 1, Completed: 90%
2025/06/05 03:56:40 Copying disk 1, Completed: 90%
2025/06/05 03:56:42 Copying disk 1, Completed: 90%
2025/06/05 03:56:44 Copying disk 1, Completed: 90%
2025/06/05 03:56:48 Copying disk 1, Completed: 90%
2025/06/05 03:56:50 Copying disk 1, Completed: 90%
2025/06/05 03:56:52 Copying disk 1, Completed: 90%
2025/06/05 03:56:54 Copying disk 1, Completed: 90%
2025/06/05 03:56:56 Copying disk 1, Completed: 90%
2025/06/05 03:56:58 Copying disk 1, Completed: 90%
2025/06/05 03:57:00 Copying disk 1, Completed: 90%
2025/06/05 03:57:01 Copying disk 1, Completed: 90%
2025/06/05 03:57:03 Copying disk 1, Completed: 90%
2025/06/05 03:57:05 Copying disk 1, Completed: 90%
2025/06/05 03:57:07 Copying disk 1, Completed: 90%
2025/06/05 03:57:09 Copying disk 1, Completed: 90%
2025/06/05 03:57:12 Copying disk 1, Completed: 90%
2025/06/05 03:57:14 Copying disk 1, Completed: 90%
2025/06/05 03:57:16 Copying disk 1, Completed: 90%
2025/06/05 03:57:19 Copying disk 1, Completed: 90%
2025/06/05 03:57:21 Copying disk 1, Completed: 90%
2025/06/05 03:57:23 Copying disk 1, Completed: 90%
2025/06/05 03:57:25 Copying disk 1, Completed: 90%
2025/06/05 03:57:27 Copying disk 1, Completed: 90%
2025/06/05 03:57:29 Copying disk 1, Completed: 90%
2025/06/05 03:57:31 Copying disk 1, Completed: 90%
2025/06/05 03:57:33 Copying disk 1, Completed: 90%
2025/06/05 03:57:35 Copying disk 1, Completed: 90%
2025/06/05 03:57:37 Copying disk 1, Completed: 90%
2025/06/05 03:57:39 Copying disk 1, Completed: 90%
2025/06/05 03:57:41 Copying disk 1, Completed: 90%
2025/06/05 03:57:43 Copying disk 1, Completed: 90%
2025/06/05 03:57:45 Copying disk 1, Completed: 90%
2025/06/05 03:57:47 Copying disk 1, Completed: 90%
2025/06/05 03:57:50 Copying disk 1, Completed: 90%
2025/06/05 03:57:53 Copying disk 1, Completed: 90%
2025/06/05 03:57:55 Copying disk 1, Completed: 90%
2025/06/05 03:57:57 Copying disk 1, Completed: 90%
2025/06/05 03:57:59 Copying disk 1, Completed: 90%
2025/06/05 03:58:01 Copying disk 1, Completed: 90%
2025/06/05 03:58:03 Copying disk 1, Completed: 90%
2025/06/05 03:58:05 Copying disk 1, Completed: 90%
2025/06/05 03:58:07 Copying disk 1, Completed: 90%
2025/06/05 03:58:09 Copying disk 1, Completed: 90%
2025/06/05 03:58:11 Copying disk 1, Completed: 90%
2025/06/05 03:58:13 Copying disk 1, Completed: 90%
2025/06/05 03:58:15 Copying disk 1, Completed: 90%
2025/06/05 03:58:17 Copying disk 1, Completed: 90%
2025/06/05 03:58:19 Copying disk 1, Completed: 90%
2025/06/05 03:58:21 Copying disk 1, Completed: 90%
2025/06/05 03:58:25 Copying disk 1, Completed: 90%
2025/06/05 03:58:27 Copying disk 1, Completed: 90%
2025/06/05 03:58:29 Copying disk 1, Completed: 90%
2025/06/05 03:58:31 Copying disk 1, Completed: 90%
2025/06/05 03:58:33 Copying disk 1, Completed: 90%
2025/06/05 03:58:35 Copying disk 1, Completed: 90%
2025/06/05 03:58:37 Copying disk 1, Completed: 90%
2025/06/05 03:58:39 Copying disk 1, Completed: 90%
2025/06/05 03:58:41 Copying disk 1, Completed: 90%
2025/06/05 03:58:43 Copying disk 1, Completed: 90%
2025/06/05 03:58:45 Copying disk 1, Completed: 90%
2025/06/05 03:58:47 Copying disk 1, Completed: 90%
2025/06/05 03:58:49 Copying disk 1, Completed: 90%
2025/06/05 03:58:51 Copying disk 1, Completed: 91%
2025/06/05 03:58:52 Copying disk 1, Completed: 91%
2025/06/05 03:58:55 Copying disk 1, Completed: 91%
2025/06/05 03:58:59 Copying disk 1, Completed: 91%
2025/06/05 03:59:01 Copying disk 1, Completed: 91%
2025/06/05 03:59:03 Copying disk 1, Completed: 91%
2025/06/05 03:59:05 Copying disk 1, Completed: 91%
2025/06/05 03:59:07 Copying disk 1, Completed: 91%
2025/06/05 03:59:09 Copying disk 1, Completed: 91%
2025/06/05 03:59:11 Copying disk 1, Completed: 91%
2025/06/05 03:59:12 Copying disk 1, Completed: 91%
2025/06/05 03:59:14 Copying disk 1, Completed: 91%
2025/06/05 03:59:16 Copying disk 1, Completed: 91%
2025/06/05 03:59:18 Copying disk 1, Completed: 91%
2025/06/05 03:59:20 Copying disk 1, Completed: 91%
2025/06/05 03:59:22 Copying disk 1, Completed: 91%
2025/06/05 03:59:24 Copying disk 1, Completed: 91%
2025/06/05 03:59:26 Copying disk 1, Completed: 91%
2025/06/05 03:59:28 Copying disk 1, Completed: 91%
2025/06/05 03:59:31 Copying disk 1, Completed: 91%
2025/06/05 03:59:34 Copying disk 1, Completed: 91%
2025/06/05 03:59:36 Copying disk 1, Completed: 91%
2025/06/05 03:59:38 Copying disk 1, Completed: 91%
2025/06/05 03:59:40 Copying disk 1, Completed: 91%
2025/06/05 03:59:41 Copying disk 1, Completed: 91%
2025/06/05 03:59:43 Copying disk 1, Completed: 91%
2025/06/05 03:59:45 Copying disk 1, Completed: 91%
2025/06/05 03:59:47 Copying disk 1, Completed: 91%
